Date,Close
2000-01-11,1554.45
2000-01-12,1678.85
2000-01-13,1813.2
2000-01-14,1958.3
2000-01-17,1801.65
2000-01-18,1774.5
2000-01-19,1851.15
2000-01-20,1757.85
2000-01-21,1781.35
2000-01-24,1923.9
2000-01-25,2077.85
2000-01-27,2080.6
2000-01-28,2196.95
2000-01-31,2030.4
2000-02-01,2162.25
2000-02-02,2024.25
2000-02-03,1956.5
2000-02-04,1986.6
2000-02-07,2062.95
2000-02-08,1999.2
2000-02-09,1999.0
2000-02-10,1996.75
2000-02-11,2156.5
2000-02-14,2324.7
2000-02-15,2508.4
2000-02-16,2423.1
2000-02-17,2614.7
2000-02-18,2775.95
2000-02-21,2819.15
2000-02-22,2700.3
2000-02-23,2548.8
2000-02-24,2464.1
2000-02-25,2317.3
2000-02-28,2262.75
2000-02-29,2081.75
2000-03-01,2248.3
2000-03-02,2428.2
2000-03-03,2443.6
2000-03-06,2249.75
2000-03-07,2069.8
2000-03-08,1975.4
2000-03-09,1911.55
2000-03-10,1798.9
2000-03-13,1655.0
2000-03-14,1667.75
2000-03-15,1801.2
2000-03-16,1945.3
2000-03-21,2100.95
2000-03-22,2269.05
2000-03-23,2148.35
2000-03-24,2123.35
2000-03-27,2102.6
2000-03-28,2004.5
2000-03-29,2023.15
2000-03-30,1865.15
2000-03-31,1722.05
2000-04-03,1584.3
2000-04-04,1457.6
2000-04-05,1495.15
2000-04-06,1598.5
2000-04-07,1726.4
2000-04-10,1864.55
2000-04-11,1893.8
2000-04-12,1755.4
2000-04-13,1615.0
2000-04-17,1485.8
2000-04-18,1377.55
2000-04-19,1267.95
2000-04-20,1346.75
2000-04-24,1454.5
2000-04-25,1536.45
2000-04-26,1659.4
2000-04-27,1526.65
2000-04-28,1558.0
2000-05-02,1371.05
2000-05-03,1424.05
2000-05-04,1530.55
2000-05-05,1701.65
2000-05-08,1604.6
2000-05-09,1568.65
2000-05-10,1474.3
2000-05-11,1297.4
2000-05-12,1156.4
2000-05-15,1274.15
2000-05-16,1361.05
2000-05-17,1278.9
2000-05-18,1271.45
2000-05-19,1208.2
2000-05-22,1093.85
2000-05-23,994.8
2000-05-24,1001.1
2000-05-25,1018.5
2000-05-26,974.2
2000-05-29,984.9
2000-05-30,1097.7
2000-05-31,1229.45
2000-06-01,1122.15
2000-06-02,1256.85
2000-06-05,1391.9
2000-06-06,1493.3
2000-06-07,1475.75
2000-06-08,1439.4
2000-06-09,1394.8
2000-06-12,1412.0
2000-06-13,1335.95
2000-06-14,1339.05
2000-06-15,1337.65
2000-06-16,1406.3
2000-06-19,1459.6
2000-06-20,1455.8
2000-06-21,1394.95
2000-06-22,1377.6
2000-06-23,1305.15
2000-06-26,1366.1
2000-06-27,1364.25
2000-06-28,1327.4
2000-06-29,1329.2
2000-06-30,1282.9
2000-07-03,1331.7
2000-07-04,1342.6
2000-07-05,1333.45
2000-07-06,1297.3
2000-07-07,1253.15
2000-07-10,1281.35
2000-07-11,1248.65
2000-07-12,1261.75
2000-07-13,1222.95
2000-07-14,1205.1
2000-07-17,1143.95
2000-07-18,1119.0
2000-07-19,1130.9
2000-07-20,1105.3
2000-07-21,1128.4
2000-07-24,1026.3
2000-07-25,1069.9
2000-07-26,1060.05
2000-07-27,1073.7
2000-07-28,1008.15
2000-07-31,1002.5
2000-08-01,961.9
2000-08-02,988.35
2000-08-03,945.4
2000-08-04,946.25
2000-08-07,907.55
2000-08-08,956.25
2000-08-09,1047.75
2000-08-10,990.05
2000-08-11,990.5
2000-08-14,1020.25
2000-08-16,1072.4
2000-08-17,1073.55
2000-08-18,1101.25
2000-08-21,1121.55
2000-08-22,1117.6
2000-08-23,1147.4
2000-08-24,1165.05
2000-08-25,1160.75
2000-08-28,1166.2
2000-08-29,1205.1
2000-08-30,1276.2
2000-08-31,1300.35
2000-09-04,1406.1
2000-09-05,1370.6
2000-09-06,1263.2
2000-09-07,1290.9
2000-09-08,1310.1
2000-09-11,1318.75
2000-09-12,1255.8
2000-09-13,1187.2
2000-09-14,1206.55
2000-09-15,1129.8
2000-09-18,1071.75
2000-09-19,1136.3
2000-09-20,1187.3
2000-09-21,1072.25
2000-09-22,1031.45
2000-09-25,1102.3
2000-09-26,1072.25
2000-09-27,1110.75
2000-09-28,1128.95
2000-09-29,1149.65
2000-10-03,1099.75
2000-10-04,1105.65
2000-10-05,1079.35
2000-10-06,1031.5
2000-10-09,1011.45
2000-10-10,986.6
2000-10-11,889.8
2000-10-12,947.9
2000-10-13,903.55
2000-10-16,939.15
