Date,Close
2000-01-03,243.65
2000-01-04,259.1
2000-01-05,248.45
2000-01-06,261.0
2000-01-07,273.3
2000-01-10,269.5
2000-01-11,247.95
2000-01-12,244.75
2000-01-13,244.5
2000-01-14,239.2
2000-01-17,235.9
2000-01-18,236.45
2000-01-19,243.95
2000-01-20,237.7
2000-01-21,237.45
2000-01-24,228.3
2000-01-25,224.85
2000-01-27,230.15
2000-01-28,248.5
2000-01-31,244.7
2000-02-01,246.5
2000-02-02,247.5
2000-02-03,258.8
2000-02-04,255.9
2000-02-07,247.4
2000-02-08,242.3
2000-02-09,245.4
2000-02-10,248.8
2000-02-11,250.1
2000-02-14,266.6
2000-02-15,253.9
2000-02-16,250.0
2000-02-17,250.0
2000-02-18,241.1
2000-02-21,244.2
2000-02-22,237.1
2000-02-23,234.05
2000-02-24,243.35
2000-02-25,241.0
2000-02-28,245.45
2000-02-29,228.75
2000-03-01,236.2
2000-03-02,226.0
2000-03-03,208.2
2000-03-06,212.1
2000-03-07,207.5
2000-03-08,191.45
2000-03-09,178.9
2000-03-10,170.4
2000-03-13,164.35
2000-03-14,177.5
2000-03-15,186.5
2000-03-16,199.7
2000-03-21,212.9
2000-03-22,212.1
2000-03-23,200.4
2000-03-24,197.25
2000-03-27,193.1
2000-03-28,200.35
2000-03-29,197.55
2000-03-30,200.5
2000-03-31,204.75
2000-04-03,213.3
2000-04-04,196.35
2000-04-05,196.2
2000-04-06,203.9
2000-04-07,218.1
2000-04-10,221.3
2000-04-11,220.75
2000-04-12,217.95
2000-04-13,204.85
2000-04-17,197.3
2000-04-18,201.0
2000-04-19,202.75
2000-04-20,203.45
2000-04-24,201.2
2000-04-25,200.7
2000-04-26,215.1
2000-04-27,206.7
2000-04-28,206.45
2000-05-02,195.75
2000-05-03,196.6
2000-05-04,203.1
2000-05-05,201.4
2000-05-08,198.4
2000-05-09,197.15
2000-05-10,197.65
2000-05-11,189.5
2000-05-12,187.1
2000-05-15,188.6
2000-05-16,188.25
2000-05-17,190.15
2000-05-18,184.3
2000-05-19,185.3
2000-05-22,182.8
2000-05-23,180.4
2000-05-24,180.6
2000-05-25,184.3
2000-05-26,187.8
2000-05-29,192.5
2000-05-30,198.6
2000-05-31,203.8
2000-06-01,199.3
2000-06-02,202.05
2000-06-05,205.8
2000-06-06,209.0
2000-06-07,208.85
2000-06-08,220.2
2000-06-09,223.0
2000-06-12,218.2
2000-06-13,217.75
2000-06-14,220.7
2000-06-15,223.15
2000-06-16,233.6
2000-06-19,231.35
2000-06-20,237.2
2000-06-21,225.3
2000-06-22,230.5
2000-06-23,236.6
2000-06-26,227.8
2000-06-27,227.05
2000-06-28,228.5
2000-06-29,230.05
2000-06-30,227.4
2000-07-03,230.65
2000-07-04,233.2
2000-07-05,232.6
2000-07-06,229.0
2000-07-07,231.95
2000-07-10,228.7
2000-07-11,230.7
2000-07-12,230.1
2000-07-13,229.4
2000-07-14,225.65
2000-07-17,224.0
2000-07-18,230.4
2000-07-19,223.25
2000-07-20,219.85
2000-07-21,218.0
2000-07-24,200.05
2000-07-25,202.5
2000-07-26,194.65
2000-07-27,197.65
2000-07-28,205.85
2000-07-31,200.65
2000-08-01,199.95
2000-08-02,203.05
2000-08-03,200.55
2000-08-04,201.9
2000-08-07,200.7
2000-08-08,203.3
2000-08-09,203.0
2000-08-10,200.75
2000-08-11,199.5
2000-08-14,199.3
2000-08-16,201.45
2000-08-17,197.55
2000-08-18,196.85
2000-08-21,197.45
2000-08-22,197.75
2000-08-23,199.7
2000-08-24,199.3
2000-08-25,198.55
2000-08-28,199.6
2000-08-29,199.25
2000-08-30,200.7
2000-08-31,198.45
2000-09-04,201.7
2000-09-05,205.15
2000-09-06,208.7
2000-09-07,208.15
2000-09-08,212.75
2000-09-11,212.85
2000-09-12,212.75
2000-09-13,205.9
2000-09-14,204.2
2000-09-15,199.75
2000-09-18,195.75
2000-09-19,190.85
2000-09-20,193.75
2000-09-21,192.25
2000-09-22,183.05
2000-09-25,186.55
2000-09-26,182.1
2000-09-27,180.55
2000-09-28,176.9
2000-09-29,177.45
2000-10-03,172.15
2000-10-04,174.25
2000-10-05,172.05
2000-10-06,171.5
2000-10-09,172.45
2000-10-10,172.0
2000-10-11,168.1
2000-10-12,168.3
2000-10-13,165.55
2000-10-16,166.2
2000-10-17,161.4
2000-10-18,158.95
2000-10-19,159.35
2000-10-20,161.05
2000-10-23,156.55
2000-10-24,155.75
2000-10-25,157.2
2000-10-26,159.0
2000-10-27,158.55
2000-10-30,157.05
2000-10-31,163.25
2000-11-01,173.55
2000-11-02,172.5
2000-11-03,174.8
2000-11-06,174.15
2000-11-07,173.55
2000-11-08,175.15
2000-11-09,173.35
2000-11-10,168.9
2000-11-13,165.1
2000-11-14,168.65
2000-11-15,172.9
2000-11-16,173.9
2000-11-17,169.05
2000-11-20,169.0
2000-11-21,167.45
2000-11-22,168.7
2000-11-23,168.0
2000-11-24,169.4
2000-11-27,178.15
2000-11-28,186.95
2000-11-29,180.55
2000-11-30,182.45
2000-12-01,188.4
2000-12-04,194.75
2000-12-05,194.0
2000-12-06,191.15
2000-12-07,192.3
2000-12-08,196.9
2000-12-11,196.55
2000-12-12,192.85
2000-12-13,199.2
2000-12-14,198.1
2000-12-15,191.7
2000-12-18,190.65
2000-12-19,196.55
2000-12-20,196.5
2000-12-21,193.35
2000-12-22,187.65
2000-12-26,183.25
2000-12-27,183.2
2000-12-28,188.3
2000-12-29,192.65
2001-01-01,195.0
2001-01-02,205.8
2001-01-03,217.3
2001-01-04,212.65
2001-01-05,214.95
2001-01-08,212.75
2001-01-09,209.45
2001-01-10,216.75
2001-01-11,215.75
2001-01-12,220.85
2001-01-15,220.7
2001-01-16,222.2
2001-01-17,218.0
2001-01-18,218.8
2001-01-19,219.6
2001-01-22,219.9
2001-01-23,227.2
2001-01-24,226.05
2001-01-25,234.15
2001-01-29,229.0
2001-01-30,230.1
2001-01-31,230.5
2001-02-01,228.15
2001-02-02,234.5
2001-02-05,239.65
2001-02-06,235.9
2001-02-07,237.55
2001-02-08,246.4
2001-02-09,256.7
2001-02-12,248.25
2001-02-13,245.7
2001-02-14,244.55
2001-02-15,244.65
2001-02-16,235.2
2001-02-19,239.7
2001-02-20,236.15
2001-02-21,238.8
2001-02-22,232.05
2001-02-23,222.55
2001-02-26,222.45
2001-02-27,223.3
2001-02-28,245.5
2001-03-01,261.4
2001-03-02,265.15
2001-03-05,261.6
2001-03-07,262.95
2001-03-08,262.0
2001-03-09,259.85
2001-03-12,245.3
2001-03-13,228.05
2001-03-14,236.45
2001-03-15,236.45
2001-03-16,233.45
2001-03-19,232.9
2001-03-20,231.3
2001-03-21,237.3
2001-03-22,225.7
2001-03-23,219.55
2001-03-26,212.85
2001-03-27,207.95
2001-03-28,211.95
2001-03-29,216.0
2001-03-30,201.05
2001-04-02,193.85
2001-04-03,198.85
2001-04-04,196.55
2001-04-06,199.3
2001-04-09,199.0
2001-04-10,200.75
2001-04-11,206.95
2001-04-12,201.5
2001-04-16,202.85
2001-04-17,207.5
2001-04-18,214.65
2001-04-19,222.75
2001-04-20,215.4
2001-04-23,216.95
2001-04-24,216.55
2001-04-25,218.45
2001-04-26,218.9
2001-04-27,209.1
2001-04-30,209.55
2001-05-02,214.85
2001-05-03,213.1
2001-05-04,225.2
2001-05-07,231.95
2001-05-08,235.65
2001-05-09,229.95
2001-05-10,243.45
2001-05-11,239.7
2001-05-14,242.0
2001-05-15,239.35
2001-05-16,238.2
2001-05-17,240.4
2001-05-18,236.6
