Date,Close,Predictions
2017-01-13,1247.5,1275.4564
2017-01-16,1256.9,1282.2703
2017-01-17,1245.8,1291.6509
2017-01-18,1249.05,1295.6167
2017-01-19,1242.4,1297.4459
2017-01-20,1237.3,1296.06
2017-01-23,1259.75,1292.7067
2017-01-24,1280.75,1296.4431
2017-01-25,1337.4,1307.5419
2017-01-27,1373.7,1334.1389
2017-01-30,1371.9,1367.9353
2017-01-31,1365.85,1392.5917
2017-02-01,1412.1,1404.3976
2017-02-02,1401.3,1422.0035
2017-02-03,1397.45,1432.7888
2017-02-06,1400.3,1437.289
2017-02-07,1407.25,1439.7295
2017-02-08,1401.1,1443.4316
2017-02-09,1396.9,1445.1139
2017-02-10,1388.55,1444.9019
2017-02-13,1392.05,1442.0769
2017-02-14,1398.15,1440.7269
2017-02-15,1399.15,1442.3411
2017-02-16,1393.55,1444.8135
2017-02-17,1402.5,1445.118
2017-02-20,1393.3,1447.2887
2017-02-21,1412.45,1446.5166
2017-02-22,1394.1,1450.7806
2017-02-23,1385.7,1449.679
2017-02-27,1375.7,1444.7407
2017-02-28,1370.05,1437.1979
2017-03-01,1400.55,1429.678
2017-03-02,1399.0,1433.8239
2017-03-03,1371.2,1439.8878
2017-03-06,1365.95,1436.2478
2017-03-07,1365.4,1429.0271
2017-03-08,1367.7,1422.7412
2017-03-09,1371.5,1419.4912
2017-03-10,1373.8,1419.4207
2017-03-14,1424.15,1421.0428
2017-03-15,1426.1,1437.6215
2017-03-16,1450.25,1453.9691
2017-03-17,1451.2,1471.9978
2017-03-20,1457.75,1484.6631
2017-03-21,1458.4,1493.3282
2017-03-22,1442.3,1498.0912
2017-03-23,1456.65,1495.3988
2017-03-24,1462.6,1495.9708
2017-03-27,1474.7,1499.5884
2017-03-28,1504.1,1507.0786
2017-03-29,1522.05,1522.5535
2017-03-30,1519.95,1541.0538
2017-03-31,1502.1,1553.7731
2017-04-03,1533.65,1554.9596
2017-04-05,1490.15,1561.8807
2017-04-06,1482.6,1555.0854
2017-04-07,1484.75,1544.3951
2017-04-10,1467.5,1537.034
2017-04-11,1476.85,1528.2985
2017-04-12,1466.65,1525.239
2017-04-13,1474.9,1521.9955
2017-04-17,1479.55,1522.324
2017-04-18,1480.05,1524.9404
2017-04-19,1490.2,1527.3729
2017-04-20,1517.1,1531.8074
