Date,Close,Predictions
2017-01-13,446.35,441.0645
2017-01-16,458.45,443.83273
2017-01-17,454.25,449.33688
2017-01-18,468.35,451.42313
2017-01-19,467.15,457.67822
2017-01-20,454.5,461.79443
2017-01-23,461.8,458.45392
2017-01-24,464.25,457.8386
2017-01-25,469.5,459.1534
2017-01-27,469.3,462.63513
2017-01-30,462.05,465.13687
2017-01-31,463.05,463.3687
2017-02-01,474.6,461.78946
2017-02-02,476.95,465.73633
2017-02-03,472.8,470.31104
2017-02-06,473.4,471.3807
2017-02-07,472.8,471.4169
2017-02-08,470.65,470.91052
2017-02-09,459.85,469.58893
2017-02-10,468.2,464.1503
2017-02-13,472.6,463.5937
2017-02-14,472.4,466.26404
2017-02-15,460.1,468.53424
2017-02-16,469.95,464.63626
2017-02-17,468.2,465.0664
2017-02-20,487.05,465.54874
2017-02-21,490.95,473.75974
2017-02-22,484.05,481.91776
2017-02-23,485.75,483.62024
2017-02-27,480.6,483.72818
2017-02-28,482.7,481.1467
2017-03-01,500.35,479.9325
2017-03-02,494.65,487.0547
2017-03-03,495.1,490.64047
2017-03-06,492.7,492.0983
2017-03-07,482.0,491.3748
2017-03-08,472.45,485.89716
2017-03-09,469.45,477.7054
2017-03-10,467.75,471.22906
2017-03-14,472.55,467.29453
2017-03-15,479.05,467.73566
2017-03-16,499.65,471.80685
2017-03-17,502.2,483.72897
2017-03-20,496.65,493.44388
2017-03-21,496.4,495.9733
2017-03-22,488.1,495.46704
2017-03-23,495.5,490.79648
2017-03-24,493.2,490.32925
2017-03-27,476.5,490.05032
2017-03-28,480.2,482.92056
2017-03-29,484.4,478.97638
2017-03-30,477.5,479.27277
2017-03-31,482.7,477.5884
2017-04-03,485.85,478.43887
2017-04-05,493.3,480.8409
2017-04-06,501.65,485.72647
2017-04-07,493.2,492.60495
2017-04-10,495.35,493.289
2017-04-11,488.1,493.10098
2017-04-12,477.4,489.6128
2017-04-13,463.55,482.3415
2017-04-17,462.4,471.5745
2017-04-18,449.9,464.25467
2017-04-19,450.75,455.757
2017-04-20,454.4,451.08463
2017-04-21,450.85,450.84842
2017-04-24,450.7,450.35828
2017-04-25,454.65,449.98105
2017-04-26,453.8,451.37027
2017-04-27,445.85,452.17847
2017-04-28,449.25,449.17767
2017-05-02,445.05,447.87274
2017-05-03,440.8,445.7249
2017-05-04,442.45,442.53204
2017-05-05,433.6,441.0941
2017-05-08,431.9,437.0658
2017-05-09,433.5,433.44037
2017-05-10,437.45,432.06143
2017-05-11,441.15,433.4037
2017-05-12,436.7,436.36136
2017-05-15,456.05,436.66986
2017-05-16,456.55,444.0789
2017-05-17,493.9,450.25073
2017-05-18,486.25,469.04208
2017-05-19,489.5,479.62598
2017-05-22,486.4,485.00842
2017-05-23,490.4,485.328
2017-05-24,483.35,485.92313
2017-05-25,484.7,483.3057
2017-05-26,511.75,481.72897
2017-05-29,507.7,492.67242
2017-05-30,511.85,500.13828
2017-05-31,504.7,505.42627
2017-06-01,497.15,504.75778
2017-06-02,491.95,499.7454
2017-06-05,491.3,493.72647
2017-06-06,490.3,489.89456
2017-06-07,490.85,487.89978
2017-06-08,499.0,487.53647
2017-06-09,507.05,491.25977
2017-06-12,508.4,497.7913
2017-06-13,508.6,502.70377
2017-06-14,502.65,505.1244
2017-06-15,502.55,503.2525
2017-06-16,501.95,501.1207
2017-06-19,519.55,499.57565
2017-06-20,522.35,506.45316
2017-06-21,517.65,513.4762
2017-06-22,515.0,515.4128
2017-06-23,507.25,514.14136
2017-06-27,510.9,509.2925
2017-06-28,520.6,507.37167
2017-06-29,535.05,511.1916
2017-06-30,545.75,520.9943
2017-07-03,550.6,532.5619
2017-07-04,547.55,541.47
2017-07-05,549.95,544.2717
2017-07-06,554.65,545.37225
2017-07-07,553.35,547.6017
2017-07-10,559.35,548.46313
2017-07-11,556.85,551.35504
2017-07-12,559.1,552.2824
2017-07-13,563.95,553.4169
2017-07-14,558.4,556.2919
2017-07-17,559.8,555.7552
2017-07-18,563.3,555.38416
2017-07-19,571.2,556.8098
2017-07-20,557.2,561.5691
2017-07-21,553.25,558.5455
2017-07-24,548.5,553.4694
2017-07-25,552.95,548.1533
2017-07-26,565.75,547.26624
2017-07-27,561.25,553.56177
2017-07-28,551.9,556.58386
2017-07-31,567.1,553.3035
2017-08-01,572.4,556.94366
2017-08-02,569.25,562.763
2017-08-03,559.3,564.9358
2017-08-04,575.85,560.75397
2017-08-07,600.05,564.57947
2017-08-08,616.45,579.4151
2017-08-09,605.05,597.3924
2017-08-10,604.35,602.18304
2017-08-11,596.75,601.3297
2017-08-14,623.75,595.97296
2017-08-16,631.2,604.80945
2017-08-17,625.4,616.026
2017-08-18,625.65,619.6822
2017-08-21,621.55,620.0624
2017-08-22,619.6,617.58356
2017-08-23,634.6,614.80554
2017-08-24,639.0,620.47626
2017-08-28,635.85,627.3467
2017-08-29,630.2,629.67163
2017-08-30,638.65,627.19165
2017-08-31,638.05,628.923
2017-09-01,651.2,630.39343
2017-09-04,646.55,637.4208
2017-09-05,652.1,639.92175
2017-09-06,653.0,642.9025
2017-09-07,652.8,644.895
2017-09-08,655.4,645.5711
2017-09-11,662.6,646.88434
2017-09-12,682.9,651.17126
2017-09-13,679.65,663.8593
2017-09-14,677.7,670.3332
2017-09-15,678.95,671.2198
2017-09-18,672.9,671.0249
2017-09-19,676.4,667.6876
2017-09-20,687.65,667.153
2017-09-21,687.1,673.06836
2017-09-22,654.0,677.1064
2017-09-25,639.75,662.44305
2017-09-26,654.1,644.6012
2017-09-27,649.35,642.1011
2017-09-28,649.7,641.8277
2017-09-29,652.55,642.49615
2017-10-03,660.8,644.4652
2017-10-04,659.0,649.6985
2017-10-05,661.0,652.0615
2017-10-06,691.45,653.52185
2017-10-09,697.25,668.844
2017-10-10,690.8,682.1442
2017-10-11,682.3,684.93
2017-10-12,691.6,679.7233
2017-10-13,710.85,680.06683
2017-10-16,714.95,690.9643
2017-10-17,712.5,700.55914
2017-10-18,709.6,703.7068
2017-10-19,705.5,702.39386
2017-10-23,712.0,698.76654
2017-10-24,719.3,699.8574
2017-10-25,717.6,705.08026
2017-10-26,729.2,707.6259
2017-10-27,726.8,714.2084
2017-10-30,718.25,716.91565
2017-10-31,703.8,713.03345
2017-11-01,707.3,702.5469
2017-11-02,706.1,698.0522
2017-11-03,708.9,696.5855
2017-11-06,706.8,698.0157
2017-11-07,693.2,698.3106
2017-11-08,693.15,691.4334
2017-11-09,703.4,686.66284
2017-11-10,702.25,689.89636
2017-11-13,691.05,692.5337
2017-11-14,685.5,688.0989
2017-11-15,677.75,681.7386
2017-11-16,686.35,674.41174
2017-11-17,701.2,674.9239
2017-11-20,702.15,684.18353
2017-11-21,711.35,691.0122
2017-11-22,711.05,698.3893
2017-11-23,712.7,701.7787
2017-11-24,708.45,703.28796
2017-11-27,702.55,701.3842
2017-11-28,703.85,696.78156
2017-11-29,709.3,694.7113
2017-11-30,694.15,697.02875
2017-12-01,680.9,691.51294
2017-12-04,687.8,680.75946
2017-12-05,675.7,677.9874
2017-12-06,667.6,672.33826
2017-12-07,688.0,665.11633
2017-12-08,697.8,671.33417
2017-12-11,699.55,682.03735
2017-12-12,689.85,689.07355
2017-12-13,680.85,686.7787
2017-12-14,685.75,679.13806
2017-12-15,694.7,676.6807
2017-12-18,704.7,680.97284
2017-12-19,710.2,689.48676
2017-12-20,702.8,697.27423
2017-12-21,714.6,697.1206
2017-12-22,711.2,701.2716
2017-12-26,721.65,702.35126
2017-12-27,723.45,707.496
2017-12-28,736.25,711.6738
2017-12-29,732.4,719.9699
2018-01-01,722.2,722.7366
2018-01-02,729.3,717.68085
2018-01-03,734.95,717.3363
2018-01-04,760.25,721.0283
2018-01-05,770.7,736.63806
2018-01-08,768.75,751.82086
2018-01-09,772.3,757.6585
2018-01-10,772.85,760.14886
2018-01-11,770.95,760.77405
2018-01-12,770.25,759.6492
2018-01-15,783.5,758.46106
2018-01-16,765.75,764.94763
2018-01-17,774.0,760.15234
2018-01-18,751.75,760.1562
2018-01-19,753.0,749.51544
2018-01-22,752.2,743.3276
2018-01-23,779.75,741.0401
2018-01-24,762.1,755.1906
2018-01-25,769.15,755.79034
2018-01-29,783.15,757.0151
2018-01-30,775.85,764.9355
2018-01-31,705.05,765.9303
2018-02-01,696.75,728.1516
2018-02-02,670.45,699.4448
2018-02-05,664.05,674.825
2018-02-06,664.5,660.9775
2018-02-07,661.8,656.8505
2018-02-08,671.45,655.6833
2018-02-09,685.3,660.5048
2018-02-12,713.1,670.8565
2018-02-14,708.0,690.74084
2018-02-15,700.55,699.64417
2018-02-16,689.75,697.5746
2018-02-19,648.85,688.61993
2018-02-20,651.3,662.5956
2018-02-21,640.95,647.8602
2018-02-22,637.55,638.0126
2018-02-23,677.75,632.72504
2018-02-26,680.2,650.5931
2018-02-27,671.75,665.797
2018-02-28,671.6,668.62787
2018-03-01,675.05,667.11005
2018-03-05,655.9,666.897
2018-03-06,659.75,657.5519
2018-03-07,647.7,652.9378
2018-03-08,635.9,645.8105
2018-03-09,606.75,636.1788
2018-03-12,622.9,617.0757
2018-03-13,628.85,613.2223
2018-03-14,620.55,617.31287
2018-03-15,611.75,617.3002
2018-03-16,600.2,612.3065
2018-03-19,574.95,603.2027
2018-03-20,593.0,585.86694
2018-03-21,582.25,583.4375
2018-03-22,580.9,580.3746
2018-03-23,566.5,578.1187
2018-03-26,581.55,570.52673
2018-03-27,590.0,572.20404
2018-03-28,571.05,578.9129
2018-04-02,578.8,574.86487
2018-04-03,579.7,573.87537
2018-04-04,560.55,574.2971
2018-04-05,580.45,566.06213
2018-04-06,587.2,568.85565
2018-04-09,586.15,575.79333
2018-04-10,601.9,579.9493
2018-04-11,608.05,588.7732
2018-04-12,598.4,597.20844
2018-04-13,594.05,596.95447
2018-04-16,591.6,592.8299
2018-04-17,596.05,588.6486
2018-04-18,601.6,588.5293
2018-04-19,621.95,591.9842
2018-04-20,606.2,604.1444
2018-04-23,606.6,605.0203
2018-04-24,597.55,603.22833
2018-04-25,586.2,597.4211
2018-04-26,578.2,588.28815
2018-04-27,589.8,579.1947
2018-04-30,594.95,579.84937
2018-05-02,574.5,584.76514
2018-05-03,585.45,578.9692
2018-05-04,580.75,578.66516
2018-05-07,596.45,577.4646
2018-05-08,596.35,583.8548
2018-05-09,603.15,588.7998
2018-05-10,594.15,594.2091
2018-05-11,607.25,592.8689
2018-05-14,610.35,596.7232
2018-05-15,625.95,601.2269
2018-05-16,621.25,611.02356
2018-05-17,610.3,614.99176
2018-05-18,591.4,610.58685
2018-05-21,577.0,597.6617
2018-05-22,576.8,582.57587
2018-05-23,540.05,574.27625
2018-05-24,548.2,554.83496
2018-05-25,568.25,546.0409
2018-05-28,576.65,552.6692
2018-05-29,575.35,563.59076
2018-05-30,577.9,569.89935
2018-05-31,575.65,573.2871
2018-06-01,560.65,573.19446
2018-06-04,566.15,565.37463
2018-06-05,572.1,561.93756
2018-06-06,579.75,563.70496
2018-06-07,602.1,569.3182
2018-06-08,600.5,583.45734
2018-06-11,588.65,592.09314
2018-06-12,580.0,589.8617
2018-06-13,567.6,582.2244
2018-06-14,569.55,571.3155
2018-06-15,566.0,565.79895
2018-06-18,558.5,562.52344
2018-06-19,555.0,558.02563
2018-06-20,563.25,553.8949
2018-06-21,557.75,555.5274
2018-06-22,561.85,555.21686
2018-06-25,558.6,556.4877
2018-06-26,549.5,556.0019
2018-06-27,543.2,551.21967
2018-06-28,548.45,544.84595
2018-06-29,567.75,543.36993
2018-07-02,560.5,552.2965
2018-07-03,566.0,556.2094
2018-07-04,571.1,559.6965
2018-07-05,553.3,563.68054
2018-07-06,553.5,557.7869
2018-07-09,555.6,552.5295
2018-07-10,568.65,550.75037
2018-07-11,555.7,556.4759
2018-07-12,555.2,555.4402
2018-07-13,558.6,553.23065
