Date,Close,Predictions
2017-01-13,514.85,510.80298
2017-01-16,526.4,510.7682
2017-01-17,523.7,514.4394
2017-01-18,522.45,516.5561
2017-01-19,531.45,517.02783
2017-01-20,523.2,520.5873
2017-01-23,532.7,520.2274
2017-01-24,541.55,522.91925
2017-01-25,548.9,528.90063
2017-01-27,541.95,536.31696
2017-01-30,532.3,538.2015
2017-01-31,523.55,533.87036
2017-02-01,542.25,526.0868
2017-02-02,531.5,528.217
2017-02-03,522.6,527.76324
2017-02-06,525.85,523.4091
2017-02-07,506.8,521.1879
2017-02-08,513.05,512.7423
2017-02-09,512.85,508.72064
2017-02-10,509.55,507.3932
2017-02-13,505.3,506.0457
2017-02-14,482.05,503.53476
2017-02-15,436.45,492.39664
2017-02-16,446.0,465.51105
2017-02-17,452.95,449.0897
2017-02-20,455.45,444.60513
2017-02-21,458.65,446.27615
2017-02-22,460.05,450.3195
2017-02-23,462.35,453.85492
2017-02-27,457.8,456.48767
2017-02-28,456.75,455.74518
2017-03-01,449.45,453.69778
2017-03-02,461.7,449.07907
2017-03-03,459.95,450.25607
2017-03-06,470.8,451.85938
2017-03-07,467.55,457.261
2017-03-08,462.8,460.3378
2017-03-09,467.6,459.75998
2017-03-10,469.1,460.2782
2017-03-14,469.75,461.4696
2017-03-15,473.45,462.68994
2017-03-16,480.95,464.94537
2017-03-17,476.5,469.5698
2017-03-20,476.0,471.2911
2017-03-21,473.75,471.38007
2017-03-22,459.9,470.09622
2017-03-23,472.9,463.55856
2017-03-24,470.4,463.3493
2017-03-27,464.75,463.98608
2017-03-28,472.4,462.5256
2017-03-29,469.05,464.1081
2017-03-30,468.4,464.54904
2017-03-31,465.85,464.25043
2017-04-03,470.4,462.8218
2017-04-05,473.5,463.38574
2017-04-06,473.2,465.43552
2017-04-07,468.3,466.94794
2017-04-10,474.9,465.7807
2017-04-11,472.25,466.90335
2017-04-12,464.55,467.12082
2017-04-13,453.35,464.02194
2017-04-17,449.2,456.91614
2017-04-18,443.7,449.97253
2017-04-19,443.05,443.74374
2017-04-20,443.95,440.01343
2017-04-21,440.6,438.8539
2017-04-24,443.85,437.6089
2017-04-25,445.65,438.06583
2017-04-26,450.8,439.41562
2017-04-27,455.35,442.36536
2017-04-28,458.9,446.2339
2017-05-02,451.25,450.09543
2017-05-03,446.6,449.37192
2017-05-04,436.5,445.8155
2017-05-05,419.6,438.9534
2017-05-08,422.65,427.4736
2017-05-09,426.8,420.51135
2017-05-10,432.3,419.18213
2017-05-11,427.45,422.18042
2017-05-12,430.85,423.4688
2017-05-15,431.9,425.0708
2017-05-16,437.25,426.40796
2017-05-17,449.1,429.06427
2017-05-18,437.95,435.46085
2017-05-19,443.35,436.03192
2017-05-22,449.65,436.79932
2017-05-23,450.5,439.64282
2017-05-24,469.55,442.27612
2017-05-25,476.0,451.22177
2017-05-26,481.1,460.92206
2017-05-29,481.5,469.04224
2017-05-30,481.3,473.63348
2017-05-31,476.15,475.31302
2017-06-01,476.65,473.50162
2017-06-02,478.75,471.73862
2017-06-05,478.15,471.63538
2017-06-06,461.0,471.95602
2017-06-07,458.0,465.71436
2017-06-08,460.8,459.173
2017-06-09,467.1,456.2876
2017-06-12,456.25,458.06235
2017-06-13,449.55,456.24435
2017-06-14,451.95,451.59433
2017-06-15,448.3,448.84708
2017-06-16,455.75,446.18927
2017-06-19,452.35,447.4356
2017-06-20,467.4,447.87216
2017-06-21,457.3,453.6956
2017-06-22,452.7,454.66537
2017-06-23,443.15,452.09088
2017-06-27,442.3,445.76016
2017-06-28,442.5,440.54227
2017-06-29,435.6,437.7756
2017-06-30,432.55,434.21216
2017-07-03,430.25,430.7657
2017-07-04,426.9,427.86456
2017-07-05,431.75,424.9901
2017-07-06,437.1,425.08865
2017-07-07,436.85,427.9726
2017-07-10,446.95,430.37103
2017-07-11,456.95,435.49722
2017-07-12,461.0,443.10333
2017-07-13,459.05,449.88846
2017-07-14,451.3,452.93417
2017-07-17,454.15,450.66455
2017-07-18,456.15,448.90076
