Date,Close
2000-01-03,170.0
2000-01-04,173.8
2000-01-05,166.95
2000-01-06,168.3
2000-01-07,168.35
2000-01-10,165.9
2000-01-11,163.4
2000-01-12,165.45
2000-01-13,165.1
2000-01-14,165.45
2000-01-17,178.7
2000-01-18,165.7
2000-01-19,179.0
2000-01-20,178.6
2000-01-21,188.15
2000-01-24,200.55
2000-01-25,216.6
2000-01-27,229.7
2000-01-28,227.9
2000-01-31,237.75
2000-02-01,240.95
2000-02-02,244.0
2000-02-03,225.95
2000-02-04,228.95
2000-02-07,246.7
2000-02-08,250.75
2000-02-09,252.5
2000-02-10,251.75
2000-02-11,232.1
2000-02-14,233.45
2000-02-15,227.6
2000-02-16,245.85
2000-02-17,250.4
2000-02-18,242.6
2000-02-21,236.15
2000-02-22,217.55
2000-02-23,219.45
2000-02-24,227.0
2000-02-25,227.0
2000-02-28,227.55
2000-02-29,216.8
2000-03-01,234.15
2000-03-02,252.9
2000-03-03,273.15
2000-03-06,266.05
2000-03-07,258.2
2000-03-08,272.05
2000-03-09,269.6
2000-03-10,254.15
2000-03-13,269.95
2000-03-14,265.4
2000-03-15,259.85
2000-03-16,256.95
2000-03-21,255.8
2000-03-22,261.15
2000-03-23,280.4
2000-03-24,273.4
2000-03-27,271.7
2000-03-28,275.1
2000-03-29,265.4
2000-03-30,262.55
2000-03-31,257.2
2000-04-03,247.15
2000-04-04,227.4
2000-04-05,209.25
2000-04-06,192.55
2000-04-07,207.95
2000-04-10,224.6
2000-04-11,226.2
2000-04-12,233.0
2000-04-13,231.45
2000-04-17,212.95
2000-04-18,222.1
2000-04-19,226.45
2000-04-20,225.7
2000-04-24,232.1
2000-04-25,230.95
2000-04-26,249.25
2000-04-27,245.5
2000-04-28,245.15
2000-05-02,251.2
2000-05-03,246.2
2000-05-04,250.8
2000-05-05,259.85
2000-05-08,260.45
2000-05-09,261.4
2000-05-10,262.65
2000-05-11,265.8
2000-05-12,262.1
2000-05-15,257.1
2000-05-16,256.25
2000-05-17,258.05
2000-05-18,256.05
2000-05-19,255.75
2000-05-22,248.85
2000-05-23,233.75
2000-05-24,242.1
2000-05-25,233.6
2000-05-26,230.25
2000-05-29,224.65
2000-05-30,223.8
2000-05-31,230.3
2000-06-01,229.25
2000-06-02,244.5
2000-06-05,247.05
2000-06-06,244.6
2000-06-07,239.5
2000-06-08,240.35
2000-06-09,245.25
2000-06-12,244.35
2000-06-13,253.6
2000-06-14,250.3
2000-06-15,250.9
2000-06-16,251.0
2000-06-19,251.65
2000-06-20,254.6
2000-06-21,256.2
2000-06-22,257.1
2000-06-23,257.4
2000-06-26,255.15
2000-06-27,251.9
2000-06-28,250.45
2000-06-29,257.6
2000-06-30,252.35
2000-07-03,268.65
2000-07-04,278.85
2000-07-05,278.0
2000-07-06,275.95
2000-07-07,281.8
2000-07-10,275.7
2000-07-11,274.85
2000-07-12,267.9
2000-07-13,265.85
2000-07-14,265.8
2000-07-17,254.35
2000-07-18,250.25
2000-07-19,251.25
2000-07-20,248.35
2000-07-21,241.6
2000-07-24,231.2
2000-07-25,242.65
2000-07-26,245.0
2000-07-27,244.5
2000-07-28,235.1
2000-07-31,232.9
2000-08-01,227.45
2000-08-02,224.0
2000-08-03,252.45
2000-08-04,249.75
2000-08-07,235.2
2000-08-08,253.05
2000-08-09,244.05
2000-08-10,243.65
2000-08-11,242.2
2000-08-14,243.5
2000-08-16,246.0
2000-08-17,246.95
2000-08-18,239.55
2000-08-21,235.2
2000-08-22,230.5
2000-08-23,232.8
2000-08-24,231.55
2000-08-25,238.8
2000-08-28,235.2
2000-08-29,234.75
2000-08-30,235.9
2000-08-31,239.35
2000-09-04,238.45
2000-09-05,239.25
2000-09-06,242.55
2000-09-07,240.1
2000-09-08,238.55
2000-09-11,240.1
2000-09-12,236.25
2000-09-13,235.85
2000-09-14,232.5
2000-09-15,227.65
2000-09-18,209.35
2000-09-19,230.35
2000-09-20,225.05
2000-09-21,224.05
2000-09-22,216.9
2000-09-25,223.8
2000-09-26,222.35
2000-09-27,226.65
2000-09-28,223.9
2000-09-29,234.25
2000-10-03,239.3
2000-10-04,236.1
2000-10-05,234.65
2000-10-06,244.4
2000-10-09,243.15
2000-10-10,239.05
2000-10-11,236.65
2000-10-12,236.45
2000-10-13,236.45
2000-10-16,236.85
2000-10-17,237.75
2000-10-18,238.05
2000-10-19,241.9
2000-10-20,244.7
2000-10-23,243.1
2000-10-24,243.25
2000-10-25,241.4
2000-10-26,241.35
2000-10-27,240.0
2000-10-30,246.9
2000-10-31,250.55
2000-11-01,247.15
2000-11-02,251.95
2000-11-03,248.1
2000-11-06,250.0
2000-11-07,248.75
2000-11-08,243.9
2000-11-09,244.95
2000-11-10,245.15
2000-11-13,240.35
2000-11-14,235.8
2000-11-15,240.35
2000-11-16,232.6
2000-11-17,229.75
2000-11-20,228.65
2000-11-21,224.7
2000-11-22,224.1
2000-11-23,216.85
2000-11-24,223.7
2000-11-27,225.75
2000-11-28,221.65
2000-11-29,222.05
2000-11-30,221.15
2000-12-01,216.25
2000-12-04,216.35
2000-12-05,214.15
2000-12-06,219.95
2000-12-07,218.25
2000-12-08,219.15
2000-12-11,222.6
2000-12-12,228.6
2000-12-13,234.5
2000-12-14,229.25
2000-12-15,219.75
2000-12-18,217.1
2000-12-19,215.05
2000-12-20,219.95
2000-12-21,217.65
2000-12-22,216.25
2000-12-26,215.35
2000-12-27,218.25
2000-12-28,220.05
2000-12-29,222.8
2001-01-01,222.25
2001-01-02,224.0
2001-01-03,225.85
2001-01-04,225.35
2001-01-05,228.6
2001-01-08,230.15
2001-01-09,235.75
2001-01-10,225.4
2001-01-11,228.9
2001-01-12,237.3
2001-01-15,249.0
2001-01-16,250.0
2001-01-17,249.15
2001-01-18,249.9
2001-01-19,251.75
2001-01-22,248.05
2001-01-23,249.65
2001-01-24,249.4
2001-01-25,249.6
2001-01-29,245.3
2001-01-30,249.4
2001-01-31,253.9
2001-02-01,251.2
2001-02-02,252.25
2001-02-05,264.0
2001-02-06,259.5
2001-02-07,251.3
2001-02-08,258.3
2001-02-09,272.15
2001-02-12,262.5
2001-02-13,259.2
2001-02-14,264.5
2001-02-15,261.15
2001-02-16,253.8
2001-02-19,256.8
2001-02-20,250.8
2001-02-21,250.3
2001-02-22,251.5
2001-02-23,247.4
2001-02-26,250.0
2001-02-27,250.4
2001-02-28,256.55
2001-03-01,264.95
2001-03-02,264.6
2001-03-05,257.25
2001-03-07,257.4
2001-03-08,262.25
2001-03-09,252.65
2001-03-12,250.2
2001-03-13,221.15
2001-03-14,243.9
2001-03-15,242.35
2001-03-16,232.5
2001-03-19,234.85
2001-03-20,229.45
2001-03-21,236.15
2001-03-22,232.8
2001-03-23,229.55
2001-03-26,227.45
2001-03-27,227.2
2001-03-28,228.65
2001-03-29,229.5
2001-03-30,228.35
2001-04-02,223.15
2001-04-03,225.05
2001-04-04,225.95
2001-04-06,227.9
2001-04-09,225.4
2001-04-10,226.0
2001-04-11,230.55
2001-04-12,231.4
2001-04-16,235.65
2001-04-17,245.75
2001-04-18,245.25
2001-04-19,239.6
2001-04-20,243.65
2001-04-23,243.35
2001-04-24,237.8
2001-04-25,237.2
2001-04-26,237.9
2001-04-27,232.45
2001-04-30,230.4
2001-05-02,236.0
2001-05-03,233.35
2001-05-04,232.2
2001-05-07,237.45
2001-05-08,233.0
2001-05-09,237.6
2001-05-10,236.4
2001-05-11,233.65
2001-05-14,237.3
2001-05-15,240.75
2001-05-16,235.65
2001-05-17,234.4
2001-05-18,235.6
2001-05-21,237.2
2001-05-22,235.8
2001-05-23,237.35
2001-05-24,236.4
2001-05-25,230.75
2001-05-28,234.35
2001-05-29,235.1
2001-05-30,230.15
2001-05-31,229.9
2001-06-01,230.5
2001-06-04,232.3
2001-06-05,231.9
2001-06-06,234.1
2001-06-07,230.05
2001-06-08,231.5
2001-06-11,230.65
2001-06-12,227.8
2001-06-13,227.3
2001-06-14,217.8
2001-06-15,214.2
2001-06-18,198.45
2001-06-19,204.25
2001-06-20,213.25
2001-06-21,220.85
2001-06-22,218.85
2001-06-25,210.9
2001-06-26,215.95
2001-06-27,213.5
2001-06-28,215.25
2001-06-29,209.6
2001-07-02,212.65
2001-07-03,207.15
2001-07-04,202.55
2001-07-05,203.8
2001-07-06,204.0
2001-07-09,204.75
2001-07-10,208.0
2001-07-11,211.0
2001-07-12,215.45
2001-07-13,216.6
2001-07-16,219.0
2001-07-17,221.1
2001-07-18,227.25
2001-07-19,224.35
2001-07-20,225.0
2001-07-23,219.15
2001-07-24,226.9
2001-07-25,231.8
2001-07-26,229.35
2001-07-27,232.4
2001-07-30,232.3
2001-07-31,234.2
2001-08-01,236.35
2001-08-02,233.5
2001-08-03,231.5
2001-08-06,233.85
2001-08-07,232.0
2001-08-08,235.1
2001-08-09,227.9
2001-08-10,230.0
2001-08-13,230.75
2001-08-14,231.75
2001-08-16,233.0
2001-08-17,239.3
