Date,Close,Predictions
2017-01-13,657.65,665.6835
2017-01-16,668.1,666.00024
2017-01-17,664.95,670.7916
2017-01-18,655.45,673.1505
2017-01-19,673.9,669.74994
2017-01-20,664.75,674.4422
2017-01-23,677.05,674.8117
2017-01-24,682.4,679.3115
2017-01-25,711.2,684.83234
2017-01-27,704.75,700.38416
2017-01-30,704.65,707.71893
2017-01-31,681.65,709.1319
2017-02-01,692.75,698.00745
2017-02-02,701.9,694.3878
2017-02-03,698.6,698.82837
2017-02-06,705.35,702.38007
2017-02-07,716.65,707.48834
2017-02-08,720.5,715.58276
2017-02-09,726.85,722.0385
2017-02-10,715.55,727.4838
2017-02-13,714.55,724.6433
2017-02-14,692.05,720.6644
2017-02-15,674.7,708.5999
2017-02-16,669.4,693.62054
2017-02-17,679.0,683.80743
2017-02-20,700.25,684.998
2017-02-21,703.95,698.0958
2017-02-22,714.3,709.45557
2017-02-23,717.65,718.83014
2017-02-27,707.7,723.4734
2017-02-28,670.05,719.1971
2017-03-01,659.45,697.75146
2017-03-02,635.15,678.4304
2017-03-03,632.8,659.4468
2017-03-06,637.55,650.00964
2017-03-07,645.9,650.402
2017-03-08,639.0,657.1123
2017-03-09,632.0,659.155
2017-03-10,623.35,655.3929
2017-03-14,636.7,647.3164
2017-03-15,636.5,646.7917
2017-03-16,647.75,647.68256
2017-03-17,642.1,652.9425
2017-03-20,643.6,654.0026
2017-03-21,641.9,653.8645
2017-03-22,645.0,652.4944
2017-03-23,655.05,652.71484
2017-03-24,649.7,657.53217
2017-03-27,643.15,658.9748
2017-03-28,645.95,656.1937
2017-03-29,643.1,654.9238
2017-03-30,640.65,653.50446
2017-03-31,649.85,651.885
2017-04-03,638.4,655.0536
2017-04-05,637.75,653.09985
2017-04-06,646.2,650.6231
2017-04-07,675.35,652.7128
2017-04-10,700.3,667.3132
2017-04-11,710.4,688.6443
2017-04-12,717.3,705.31995
2017-04-13,731.1,714.9038
2017-04-17,723.75,723.2465
2017-04-18,724.2,723.35443
2017-04-19,722.9,721.75433
2017-04-20,721.3,720.56146
2017-04-21,715.8,720.36865
2017-04-24,714.85,719.1949
2017-04-25,739.35,718.9517
2017-04-26,731.75,730.62573
2017-04-27,736.0,736.3643
2017-04-28,719.25,739.785
2017-05-02,739.85,733.11804
2017-05-03,736.2,736.3726
2017-05-04,731.5,738.6596
2017-05-05,724.75,737.69885
2017-05-08,715.6,733.5492
2017-05-09,721.4,726.83777
2017-05-10,728.25,725.74524
2017-05-11,730.65,729.9031
2017-05-12,733.15,734.57635
2017-05-15,727.85,738.1314
2017-05-16,733.3,736.9892
2017-05-17,727.45,737.4004
2017-05-18,714.9,735.12305
2017-05-19,702.45,727.7711
2017-05-22,695.6,717.5558
2017-05-23,699.55,709.0982
2017-05-24,711.9,707.45746
2017-05-25,726.85,714.085
2017-05-26,749.65,726.16205
2017-05-29,754.85,743.38916
2017-05-30,738.75,754.75385
2017-05-31,742.65,750.6047
2017-06-01,739.0,745.66705
2017-06-02,724.8,741.06024
2017-06-05,728.55,732.9884
2017-06-06,725.55,730.6735
2017-06-07,717.3,730.4142
2017-06-08,706.85,727.9057
2017-06-09,703.75,721.9541
2017-06-12,701.7,716.9728
2017-06-13,699.0,713.8505
2017-06-14,692.0,711.5388
2017-06-15,670.4,707.3953
2017-06-16,673.8,695.27136
2017-06-19,667.15,688.52356
2017-06-20,664.75,683.37213
2017-06-21,654.4,680.1362
2017-06-22,641.8,674.40424
2017-06-23,630.75,665.2944
2017-06-27,612.05,654.85315
2017-06-28,616.7,641.0765
2017-06-29,626.05,634.9578
2017-06-30,639.4,637.406
2017-07-03,649.35,646.2531
2017-07-04,657.2,656.2229
2017-07-05,662.1,664.2332
2017-07-06,660.05,668.993
2017-07-07,663.95,668.8662
2017-07-10,664.65,668.72626
2017-07-11,678.3,668.8104
2017-07-12,683.7,675.0201
2017-07-13,458.55,682.4004
2017-07-14,460.8,592.5858
2017-07-17,467.45,527.0249
2017-07-18,468.6,500.4196
2017-07-19,469.85,497.1133
2017-07-20,467.2,502.5742
2017-07-21,467.15,506.46848
2017-07-24,466.2,506.50055
2017-07-25,466.9,502.75153
2017-07-26,471.4,497.5767
2017-07-27,477.2,494.12802
2017-07-28,475.6,493.5672
2017-07-31,471.15,492.6312
2017-08-01,485.6,489.92654
2017-08-02,486.3,493.32996
2017-08-03,490.0,497.09412
2017-08-04,517.9,500.83417
2017-08-07,527.7,513.7564
2017-08-08,505.05,527.1857
2017-08-09,495.95,525.8062
2017-08-10,481.5,517.57227
2017-08-11,484.3,505.69122
2017-08-14,478.35,499.6753
2017-08-16,483.95,496.1178
2017-08-17,493.7,497.48862
2017-08-18,503.3,503.58023
2017-08-21,497.75,511.96866
2017-08-22,510.35,514.8579
2017-08-23,509.7,519.53033
2017-08-24,508.2,521.876
2017-08-28,508.0,521.7465
2017-08-29,504.1,520.85834
2017-08-30,520.95,518.7325
2017-08-31,529.0,524.0569
2017-09-01,537.4,532.34424
2017-09-04,531.15,541.2524
2017-09-05,539.25,543.8727
2017-09-06,534.9,546.87286
2017-09-07,524.1,546.83466
2017-09-08,513.35,541.91156
2017-09-11,512.25,534.0089
2017-09-12,533.85,528.86536
2017-09-13,500.2,535.63763
2017-09-14,500.5,529.5474
2017-09-15,497.25,523.29144
2017-09-18,497.95,518.3889
2017-09-19,506.9,516.27203
2017-09-20,494.3,519.2328
2017-09-21,496.15,517.14386
2017-09-22,492.0,515.1889
2017-09-25,487.15,512.19403
2017-09-26,469.25,508.17316
2017-09-27,465.6,498.64264
2017-09-28,462.85,490.47125
2017-09-29,471.3,485.16635
2017-10-03,478.85,486.1744
2017-10-04,486.15,491.22455
2017-10-05,480.1,497.75195
2017-10-06,489.6,499.11887
