Date,Close,Predictions
2018-02-05,291.25,321.88797
2018-02-06,283.2,321.94345
2018-02-07,290.0,319.5168
2018-02-08,304.2,318.1707
2018-02-09,309.35,320.50043
2018-02-12,310.75,324.75232
2018-02-14,309.55,329.0883
2018-02-15,307.8,332.2811
2018-02-16,312.4,334.03238
2018-02-19,302.7,335.89944
2018-02-20,305.6,335.4086
2018-02-21,298.3,334.84418
2018-02-22,297.7,332.87958
2018-02-23,306.95,330.7475
2018-02-26,316.1,330.9791
2018-02-27,318.1,333.94116
2018-02-28,312.2,337.66486
2018-03-01,305.5,339.6083
2018-03-05,291.65,339.08282
2018-03-06,293.5,334.8806
2018-03-07,289.5,330.68036
2018-03-08,289.25,326.55173
2018-03-09,291.95,323.2781
2018-03-12,297.85,321.54977
2018-03-13,303.5,321.93787
2018-03-14,300.45,324.135
2018-03-15,295.15,325.8178
2018-03-16,290.25,325.79898
2018-03-19,283.6,324.11774
2018-03-20,285.5,320.79434
2018-03-21,288.4,317.9878
2018-03-22,286.0,316.5659
2018-03-23,286.0,315.42703
2018-03-26,293.9,314.60773
2018-03-27,298.85,315.70123
2018-03-28,288.15,318.2586
2018-04-02,296.55,318.53082
2018-04-03,303.05,319.6707
2018-04-04,295.85,322.24023
2018-04-05,308.4,323.27423
2018-04-06,308.2,326.19104
2018-04-09,309.4,329.14175
2018-04-10,311.35,331.76083
2018-04-11,312.2,334.1495
2018-04-12,308.25,336.16922
2018-04-13,308.5,336.84137
2018-04-16,308.9,336.99313
2018-04-17,309.15,337.0597
2018-04-18,309.95,337.17746
2018-04-19,322.85,337.49045
2018-04-20,322.85,340.55408
2018-04-23,321.8,343.95963
2018-04-24,324.75,346.55008
2018-04-25,321.7,348.93546
2018-04-26,327.7,350.11465
2018-04-27,327.6,351.92004
2018-04-30,325.0,353.5762
2018-05-02,315.15,354.31186
2018-05-03,319.3,352.50937
2018-05-04,317.4,351.10986
2018-05-07,325.8,349.77646
2018-05-08,324.05,350.5517
2018-05-09,321.75,351.5394
2018-05-10,319.55,351.89737
2018-05-11,323.75,351.47742
2018-05-14,329.05,351.75464
2018-05-15,334.55,353.3394
2018-05-16,336.6,356.21417
2018-05-17,332.0,359.36462
2018-05-18,319.45,360.9617
2018-05-21,309.25,359.0114
2018-05-22,318.4,354.08945
2018-05-23,310.0,351.1447
2018-05-24,314.15,347.77048
2018-05-25,326.05,345.84985
2018-05-28,327.1,347.35043
2018-05-29,331.75,349.93237
2018-05-30,332.55,353.29227
2018-05-31,331.9,356.342
2018-06-01,331.9,358.4723
2018-06-04,331.85,359.82254
2018-06-05,329.1,360.6173
2018-06-06,338.0,360.49304
2018-06-07,343.5,362.00275
2018-06-08,343.25,364.9726
2018-06-11,340.95,367.8001
2018-06-12,341.35,369.507
2018-06-13,343.0,370.56702
2018-06-14,339.05,371.55862
2018-06-15,332.55,371.50708
2018-06-18,327.15,369.74902
2018-06-19,327.5,366.64893
2018-06-20,335.15,363.84085
2018-06-21,332.85,363.37686
2018-06-22,336.95,363.3419
2018-06-25,332.1,364.3186
2018-06-26,322.85,364.37772
2018-06-27,318.3,362.10507
2018-06-28,322.4,358.5111
2018-06-29,326.8,356.07727
2018-07-02,313.4,355.49164
2018-07-03,311.7,352.81665
2018-07-04,312.15,349.5853
2018-07-05,310.45,346.9053
2018-07-06,308.55,344.5978
2018-07-09,312.8,342.473
2018-07-10,317.45,341.71854
2018-07-11,313.35,342.5467
2018-07-12,317.1,342.84845
2018-07-13,316.25,343.65253
2018-07-16,307.65,344.25372
2018-07-17,307.4,342.8209
2018-07-18,296.2,340.9148
2018-07-19,303.6,336.8852
2018-07-20,304.15,334.5254
2018-07-23,306.65,333.37115
2018-07-24,318.25,333.40356
2018-07-25,317.1,336.27
2018-07-26,312.3,339.26328
2018-07-27,323.25,340.62506
2018-07-30,327.85,343.41882
2018-07-31,330.4,347.1064
2018-08-01,327.55,350.8882
2018-08-02,332.05,353.32095
2018-08-03,337.3,355.75348
2018-08-06,336.95,358.83386
2018-08-07,340.5,361.46863
2018-08-08,342.75,364.1973
2018-08-09,342.95,366.91132
2018-08-10,339.9,369.1385
2018-08-13,342.1,370.12064
2018-08-14,341.1,370.97745
2018-08-16,328.15,371.4419
2018-08-17,334.0,368.94928
2018-08-20,341.55,367.2381
2018-08-21,341.9,367.8002
2018-08-23,339.6,369.12906
2018-08-24,354.8,369.94785
2018-08-27,355.6,373.64603
2018-08-28,366.2,377.7228
2018-08-29,399.0,383.32864
2018-08-30,397.9,395.33078
2018-08-31,396.35,406.77982
2018-09-03,397.0,415.2696
2018-09-04,390.85,421.09528
2018-09-05,398.35,423.50183
2018-09-06,398.8,425.97644
2018-09-07,406.6,428.17776
2018-09-10,401.2,431.64566
2018-09-11,395.2,433.72726
2018-09-12,399.75,433.66296
2018-09-14,408.1,433.94022
2018-09-17,411.85,436.1541
2018-09-18,407.15,439.41504
2018-09-19,417.05,441.3234
2018-09-21,408.0,444.5347
2018-09-24,400.45,445.5171
2018-09-25,403.65,443.89346
2018-09-26,408.1,442.4545
2018-09-27,400.3,442.3886
2018-09-28,381.65,441.12085
2018-10-01,380.85,435.65637
2018-10-03,383.4,429.7762
2018-10-04,377.6,425.57425
2018-10-05,366.6,421.5818
